id,year,issue_d,final_d,emp_length_int,home_ownership,income_category,annual_inc,income_cat,loan_amount,term,term_cat,application_type,purpose,purpose_cat,interest_payments,loan_condition,interest_rate,grade,grade_cat,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
4235542,2013,01/04/2013,1012016,3,RENT,Medium,150000,2,19600, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.33,C,3,0.85,21525.16,16963.47,0,673.03,munster
4215352,2013,01/04/2013,1052014,7,RENT,Medium,180000,2,20675, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,14.33,C,3,4.46,10609.28,5760.33,2089.88,709.95,leinster
4234814,2013,01/04/2013,1072013,5,MORTGAGE,Low,99114,1,24000, 60 months,2,INDIVIDUAL,house,12,Low,Good Loan,8.9,A,1,8.08,24527.24,24000,0,497.04,cannught
3728646,2013,01/04/2013,1052013,5,MORTGAGE,Low,25000,1,8250, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.75,D,4,6.86,8379.88,8250,0,301.38,leinster
4157354,2013,01/04/2013,1012016,5,RENT,Low,83300,1,24000, 60 months,2,INDIVIDUAL,house,12,Low,Good Loan,8.9,A,1,7.81,16403.99,11867.77,0,497.04,ulster
4166428,2013,01/04/2013,1062015,10,OWN,Medium,109000,2,20000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,7.9,A,1,6.53,22345.32,20000,0,625.81,cannught
4176270,2013,01/04/2013,1012016,4,MORTGAGE,Low,67000,1,10550, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,6.03,A,1,5.71,10595.8,9596.07,0,321.1,cannught
4185938,2013,01/04/2013,1082015,4,RENT,Low,94917,1,15000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,13.11,B,2,13.35,18052.13883,15000,0,506.21,ulster
4175089,2013,01/04/2013,1012016,2,RENT,Low,45000,1,12000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,22.47,E,5,23.33,11036.55,4956.32,0,334.65,cannught
3812505,2013,01/04/2013,1032015,5,RENT,Low,50000,1,22250, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,13.11,B,2,15.34,26348.20456,22250,0,750.87,cannught
4184677,2013,01/04/2013,1122014,10,MORTGAGE,Low,70000,1,15000, 36 months,1,INDIVIDUAL,house,12,Low,Bad Loan,11.14,B,2,11.01,10862.24,7710.91,1020.94,492.08,munster
4095376,2013,01/04/2013,1032015,5,RENT,Medium,200000,2,20000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,8.9,A,1,4.7,22447.76065,20000,0,635.07,cannught
3922418,2013,01/04/2013,1052013,10,MORTGAGE,Low,90000,1,10500, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,13.11,B,2,14.1,10615.16,10500,0,354.35,cannught
3921147,2013,01/04/2013,1032015,10,MORTGAGE,Low,98000,1,30000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,8.9,A,1,6.8,31908.44,29999.99,0,952.6,leinster
4114615,2013,01/04/2013,1022015,6,MORTGAGE,High,265000,3,28000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,10.16,B,2,10.59,31881.22173,28000,0,905.59,leinster
3933127,2013,01/04/2013,1122013,8,MORTGAGE,Medium,104000,2,24600, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,8.9,A,1,16.3,25932.05,24600,0,781.13,leinster
3917822,2013,01/04/2013,1072015,2,OWN,Low,48000,1,14075, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,13.11,B,2,32.45,16881.71836,14075,0,474.99,ulster
3931834,2013,01/04/2013,1122013,10,RENT,Low,70000,1,6250, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,16.29,C,3,18.19,6875.72,6250,0,220.63,leinster
3921156,2013,01/04/2013,1072013,10,RENT,Low,72500,1,16000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,15.8,C,3,13.64,16625.44,16000,0,387.4,ulster
3844589,2013,01/04/2013,1012016,4,MORTGAGE,High,215000,3,15000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,7.9,A,1,6.4,15484.38,13606.84,0,469.36,leinster
3732159,2013,01/04/2013,1012016,7,RENT,Low,19000,1,5250, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,22.47,E,5,13.07,301.34,0,301.34,201.78,ulster
3929744,2013,01/04/2013,1042014,4,RENT,Low,81670,1,16500, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,12.12,B,2,16.16,18235.09937,16500,0,548.99,ulster
3919558,2013,01/04/2013,1082014,3,RENT,Low,65000,1,10000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,10.16,B,2,6.13,10744.24074,10000,0,323.43,ulster
3929278,2013,01/04/2013,1062013,10,MORTGAGE,Low,65000,1,29100, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.77,D,4,13.65,29953.18,29100,0,1048.69,leinster
3928721,2013,01/04/2013,1012016,4,MORTGAGE,Low,75000,1,30000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,19.72,D,4,15.6,26053.35,12872.86,0,790.15,cannught
3849595,2013,01/04/2013,1102015,10,MORTGAGE,Low,65000,1,6900, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.8,C,3,19.65,8649.33599,6900,0,241.91,Northern-Irl
3917384,2013,01/04/2013,1042015,3,RENT,Medium,160000,2,18000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,21.98,E,5,4.99,25164.51,18000,0,496.94,Northern-Irl
3917046,2013,01/04/2013,1072014,1,RENT,Medium,122000,2,22550, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,8.9,A,1,7.05,24106.73436,22550,0,716.04,ulster
3916462,2013,01/04/2013,1012016,10,RENT,Medium,135000,2,12000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,10.16,B,2,2.58,12800.23,10849.5,0,388.11,leinster
3445665,2013,01/04/2013,1052014,0.5,RENT,Medium,118000,2,28000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,15.8,C,3,2.34,32459.2,28000,0,677.94,ulster
3626380,2013,01/04/2013,1012015,10,MORTGAGE,Low,80000,1,20000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,6.03,A,1,14.02,21510.07,19999.99,0,608.72,cannught
3812233,2013,01/04/2013,1122013,10,RENT,Low,54000,1,21000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,21.49,E,5,12.69,23785.72,21000,0,796.47,ulster
3633928,2013,01/03/2013,1032015,5,RENT,Low,45000,1,7300, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,11.14,B,2,2.69,8381.73909,7300,0,239.48,cannught
3811653,2013,01/03/2013,1122015,10,MORTGAGE,Low,84000,1,2000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.77,D,4,12.46,2377.98,1789.85,0,72.08,leinster
3696507,2013,01/04/2013,1062015,2,MORTGAGE,Low,83000,1,23200, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,6.03,A,1,0.08,25187.1029,23200,0,706.11,ulster
3809608,2013,01/04/2013,1122015,2,RENT,Low,38000,1,3000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.75,D,4,10.48,3929.92,3000,0,109.59,munster
3700286,2013,01/04/2013,1092013,2,MORTGAGE,Low,71104,1,9000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,6.03,A,1,5.33,9214.58,9000,0,273.92,cannught
3485943,2013,01/04/2013,1082014,9,RENT,Low,35000,1,4375, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,17.27,C,3,14.33,2505.12,1670.74,0,156.57,munster
3731708,2013,01/04/2013,1022014,10,OWN,Low,67000,1,29700, 60 months,2,INDIVIDUAL,house,12,Low,Bad Loan,12.12,B,2,6.52,10232.4,3783.1,3627.2,662.47,ulster
3807866,2013,01/04/2013,1012016,6.05,RENT,Low,31200,1,5500, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.31,C,3,13.42,6318.8,4939.59,0,191.5,ulster
3734113,2013,01/03/2013,1012014,10,MORTGAGE,Low,76000,1,18000, 60 months,2,INDIVIDUAL,house,12,High,Bad Loan,15.8,C,3,18.19,6188.82,1883.24,2273.37,435.82,cannught
3730294,2013,01/03/2013,1012014,10,MORTGAGE,Low,82000,1,19075, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,15.31,C,3,4.38,20958.07,19075,0,456.91,leinster
3706379,2013,01/03/2013,1102014,10,RENT,Low,70000,1,4200, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,13.11,B,2,17.42,4898.563626,4200,0,141.74,ulster
3296176,2013,01/03/2013,1122015,10,RENT,Low,94000,1,24600, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,6.03,A,1,16.35,24705.36,22374.41,0,748.72,Northern-Irl
3730790,2013,01/03/2013,1112015,0.5,RENT,Low,33000,1,4125, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.8,C,3,7.56,5189.720001,4125,0,144.62,Northern-Irl
3703232,2013,01/03/2013,1112014,6.05,OWN,Low,36000,1,2000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.8,C,3,5.17,2407.97,2000,0,70.12,Northern-Irl
3701547,2013,01/03/2013,1042015,7,MORTGAGE,Low,70000,1,27000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,7.9,A,1,6.75,30068.58523,27000,0,844.84,ulster
3730180,2013,01/03/2013,1012015,1,MORTGAGE,Low,94000,1,16800, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,17.27,C,3,6.41,21537.06511,16800,0,419.97,ulster
3594918,2013,01/03/2013,1092014,4,RENT,Low,90000,1,23500, 60 months,2,INDIVIDUAL,house,12,High,Bad Loan,23.63,F,6,14.07,14879.61,4447.08,2801.43,671.01,ulster
3124565,2013,01/04/2013,1012016,4,OWN,Low,26880,1,8875, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.09,B,2,15.83,10018.36,7982.01,0,303.72,ulster
3701897,2013,01/03/2013,1072014,10,OWN,High,219820,3,35000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,16.29,C,3,15.52,40866.67765,35000,0,1235.52,Northern-Irl
3728315,2013,01/03/2013,1012016,5,RENT,Low,38000,1,5500, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.49,D,4,3.82,6606.6,4917.77,0,200.2,cannught
3700602,2013,01/04/2013,1012016,10,MORTGAGE,Low,65000,1,6000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.8,C,3,23.39,6937.78,5382.89,0,210.36,Northern-Irl
3724940,2013,01/03/2013,1012016,10,MORTGAGE,Medium,200000,2,30000, 60 months,2,INDIVIDUAL,house,12,Low,Good Loan,13.11,B,2,5.01,23264.1,14584.3,0,684.29,leinster
3372655,2013,01/03/2013,1032014,6,RENT,Low,64000,1,20675, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.33,C,3,21.83,23253.58423,20675,0,709.95,ulster
3675461,2013,01/03/2013,1122015,1,RENT,Low,62000,1,21000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,19.05,D,4,21.97,17966.63,9088.39,0,545.33,leinster
3726220,2013,01/03/2013,1052013,10,MORTGAGE,Medium,143000,2,30000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,19.72,D,4,0.48,30979.13,30000,0,790.15,cannught
3694787,2013,01/03/2013,1032015,3,RENT,Low,65000,1,10000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.27,C,3,21.39,12538.9875,10000,0,357.88,leinster
3675022,2013,01/03/2013,1102014,0.5,MORTGAGE,Low,32000,1,4375, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.77,D,4,4.5,5163.904716,4375,0,157.67,cannught
2907142,2013,01/03/2013,1012016,10,OWN,Low,70000,1,26500, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,20.49,E,5,3.03,24107.99,11703.65,0,709.34,leinster
3676138,2013,01/03/2013,1012016,2,MORTGAGE,Low,41000,1,10175, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,6.03,A,1,0.29,10525.61,9557.29,0,309.69,ulster
3637625,2013,01/03/2013,1012016,0.5,OWN,Low,50000,1,15875, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.77,D,4,10.6,19448.31,14754.03,0,572.09,Northern-Irl
3666364,2013,01/03/2013,1012016,2,RENT,Low,45000,1,6000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.8,C,3,23.01,7145.64,5583.48,0,210.36,munster
3666001,2013,01/03/2013,1012016,6,RENT,High,340000,3,35000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,15.8,C,3,9.02,28811.73,16444.62,0,847.42,leinster
3665674,2013,01/03/2013,1042015,10,MORTGAGE,Low,49000,1,16000, 60 months,2,INDIVIDUAL,house,12,High,Bad Loan,15.8,C,3,19.98,9678.51,5189.13,0,387.4,ulster
3675258,2013,01/03/2013,1012016,1,MORTGAGE,High,500000,3,15000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,11.14,B,2,8.28,16730.28,14029.22,0,492.08,Northern-Irl
3632408,2013,01/03/2013,1032014,10,OWN,Low,50000,1,13225, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,13.11,B,2,16.49,14731.65947,13225,0,446.31,cannught
3634368,2013,01/03/2013,1082015,0.5,RENT,Low,60000,1,26500, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,15.8,C,3,6.4,34913.13285,26500,0,641.62,cannught
3638506,2013,01/03/2013,1012015,5,MORTGAGE,Low,87500,1,4500, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,6.62,A,1,9.52,4900.957086,4500,0,138.17,cannught
3633773,2013,01/03/2013,1012016,10,MORTGAGE,Low,84000,1,24000, 60 months,2,INDIVIDUAL,house,12,Low,Good Loan,8.9,A,1,8.13,16880.66,12273.68,0,497.04,cannught
3358355,2013,01/03/2013,1112014,3,RENT,Low,96000,1,14000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,13.11,B,2,18.06,16349.04956,14000,0,472.46,Northern-Irl
3641007,2013,01/03/2013,1012016,0.5,RENT,Low,12000,1,3000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.49,D,4,16.2,3712.8,2786.73,0,109.2,Northern-Irl
3630097,2013,01/03/2013,1072014,10,OWN,Low,70000,1,17175, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,11.14,B,2,16.38,19255.80863,17175,0,563.43,leinster
3595915,2013,01/03/2013,1092015,10,MORTGAGE,Low,100000,1,18000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,6.03,A,1,4.56,19668.74854,18000,0,547.84,munster
843921,2013,01/03/2013,1122013,2,OWN,Low,62000,1,22800, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,6.62,A,1,9.47,23816.1,22800,0,700.05,ulster
3627613,2013,01/03/2013,1012014,9,RENT,Medium,166633,2,35000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,11.14,B,2,4.86,37669.74,35000,0,1148.18,leinster
3626769,2013,01/03/2013,1092013,0.5,RENT,Low,43000,1,19125, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.27,C,3,10.88,20686.23,19125,0,684.44,ulster
3526421,2013,01/03/2013,1052013,10,MORTGAGE,Low,60000,1,27000, 60 months,2,INDIVIDUAL,house,12,Low,Good Loan,12.12,B,2,11.98,27546.14,27000,0,602.24,leinster
3636407,2013,01/03/2013,1022015,0.5,RENT,Medium,105000,2,20000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.33,C,3,4.41,23433.10799,20000,0,686.77,ulster
3635408,2013,01/03/2013,1022015,2,OWN,Low,89000,1,20000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,7.62,A,1,9.05,22127.96584,20000,0,623.23,cannught
3625394,2013,01/03/2013,1072015,4,RENT,Medium,129000,2,35000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,17.77,D,4,15.15,47423.84432,35000,0,884.4,Northern-Irl
3528514,2013,01/03/2013,1102014,2,MORTGAGE,Medium,120000,2,18000, 60 months,2,INDIVIDUAL,house,12,Low,Bad Loan,8.9,A,1,12.74,8908.99,4852.89,1841.24,372.78,Northern-Irl
3595171,2013,01/03/2013,1012016,0.5,MORTGAGE,Medium,159000,2,24000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,6.03,A,1,5.09,24835.64,22550.3,0,730.46,cannught
3538365,2013,01/03/2013,1102014,10,MORTGAGE,Low,78000,1,21200, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,19.05,D,4,9.02,16458.66,9686.93,1693.54,777.65,cannught
3525788,2013,01/03/2013,1012016,5,RENT,Low,74000,1,12000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.33,C,3,13.32,14004.54,11186.71,0,412.06,leinster
3526725,2013,01/03/2013,1012014,9,RENT,Low,51000,1,22800, 60 months,2,INDIVIDUAL,house,12,High,Bad Loan,17.27,C,3,20.61,8565.62,2574.56,2880.42,569.96,leinster
3536127,2013,01/03/2013,1012016,5,MORTGAGE,Medium,102000,2,5000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,10.16,B,2,17.24,5498.48,4680.96,0,161.72,leinster
3524862,2013,01/03/2013,1042015,3,MORTGAGE,Low,84000,1,7200, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,6.03,A,1,11.35,7826.152724,7200,0,219.14,leinster
2895469,2013,01/03/2013,1012016,3,RENT,Medium,101400,2,19125, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,6.03,A,1,6.75,19788.85,17967.97,0,582.08,ulster
3355927,2013,01/03/2013,1012015,10,MORTGAGE,Low,82800,1,28000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,8.9,A,1,23.41,31366.15776,28000,0,889.09,leinster
3295732,2013,01/03/2013,1012015,3,RENT,Low,72000,1,10800, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.75,D,4,6.57,13634.25,10800,0,394.53,Northern-Irl
3488080,2013,01/03/2013,1012016,0.5,RENT,Low,31200,1,8000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,13.11,B,2,6.68,9179.32,7468.95,0,269.98,leinster
3487698,2013,01/03/2013,1012016,5,MORTGAGE,Low,45850,1,20125, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,17.27,C,3,7.15,17105.06,9293.43,0,503.09,leinster
3455634,2013,01/03/2013,1042015,3,RENT,Low,85000,1,21725, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,7.62,A,1,3.49,24048.13575,21725,0,676.99,ulster
3496452,2013,01/03/2013,1092014,7,RENT,Medium,120000,2,35000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.27,C,3,6.21,42284.15688,35000,0,1252.56,ulster
3485734,2013,01/02/2013,1112013,7,RENT,Low,70000,1,20000, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,17.27,C,3,14.09,8039.08,3595.54,2321.48,715.75,Northern-Irl
3484893,2013,01/03/2013,1092014,1,MORTGAGE,Low,80000,1,10000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,6.03,A,1,19.08,10531.63705,10000,0,304.36,cannught
3445201,2013,01/03/2013,1012016,0.5,RENT,Low,45000,1,11500, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.31,C,3,4.43,13613.38,10714.15,0,400.4,ulster
3494893,2013,01/03/2013,1092014,10,MORTGAGE,Low,64000,1,6000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.33,C,3,21.66,6896.511725,6000,0,206.03,leinster
3454960,2013,01/03/2013,1082014,5,OWN,Low,96000,1,35000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,11.14,B,2,9.17,39434.19763,35000,0,1148.18,ulster
3372531,2013,01/03/2013,1012016,8,RENT,Medium,109000,2,17500, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,10.16,B,2,11.74,19238.06,16378,0,566,Northern-Irl
3372424,2013,01/02/2013,1102014,10,MORTGAGE,Low,60000,1,26500, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,19.72,D,4,18.68,34296.27677,26500,0,697.97,munster
3381138,2013,01/02/2013,1032014,3,RENT,Low,33000,1,10000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.31,C,3,17.81,11336.69299,10000,0,348.18,ulster
3375442,2013,01/03/2013,1012014,10,MORTGAGE,Low,98000,1,24000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,8.9,A,1,16.98,25580.31,24000,0,762.08,cannught
3371637,2013,01/02/2013,1112013,6.05,MORTGAGE,Low,44388,1,9450, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,12.12,B,2,5.95,10150.21,9450,0,314.42,ulster
3370261,2013,01/02/2013,1092013,3,RENT,Low,100000,1,19750, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,11.14,B,2,5.08,20941.51,19750,0,647.9,ulster
3370177,2013,01/03/2013,1042015,0.5,RENT,Medium,100377,2,5000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,12.12,B,2,16.93,5889.700744,5000,0,166.36,ulster
3378666,2013,01/02/2013,1012016,2,RENT,Low,86000,1,16000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,16.29,C,3,26.71,19199.34,14890.37,0,564.81,ulster
3377983,2013,01/02/2013,1112014,5,MORTGAGE,Low,80000,1,6000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,11.14,B,2,14.04,6877.68,6000,0,196.84,munster
3377343,2013,01/02/2013,1012016,2,RENT,Low,50000,1,2750, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.8,C,3,23.76,3372.42,2653.73,0,96.42,leinster
3359847,2013,01/02/2013,1012016,6.05,OWN,Low,63049,1,26000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,17.77,D,4,7.61,22329.98,11904.81,0,656.99,cannught
3358788,2013,01/02/2013,1052013,10,MORTGAGE,Medium,116000,2,35000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,19.72,D,4,17.15,35615.03,35000,0,921.85,Northern-Irl
3357571,2013,01/03/2013,1042014,3,RENT,Low,28000,1,8675, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.31,C,3,27.21,9913.99946,8675,0,302.05,ulster
3347233,2013,01/02/2013,1092015,10,RENT,Low,48000,1,8475, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,13.11,B,2,22.63,10254.48089,8475,0,286.01,leinster
3146606,2013,01/02/2013,1032014,10,MORTGAGE,Low,75000,1,13375, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,18.49,D,4,9.06,7219.34,3666.5,1382.42,486.84,munster
3354793,2013,01/02/2013,1082015,5,RENT,Low,71000,1,10000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,16.29,C,3,5.63,12632.94,10000,0,353.01,leinster
3294455,2013,01/02/2013,1032015,5,MORTGAGE,High,250000,3,29700, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,11.14,B,2,7.86,34552.63,29700,0,974.32,leinster
3293652,2013,01/02/2013,1012016,6.05,MORTGAGE,Low,43000,1,5000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,8.9,A,1,6,5553.71,4839.97,0,158.77,ulster
3345145,2013,01/02/2013,1032013,10,MORTGAGE,Medium,154000,2,35000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.31,C,3,12.22,35446.74,35000,0,1218.61,Northern-Irl
3290445,2013,01/02/2013,1082014,7,MORTGAGE,Low,59000,1,5000, 36 months,1,INDIVIDUAL,house,12,Low,Bad Loan,7.62,A,1,6.06,2804.58,2357.79,0,155.81,cannught
3298513,2013,01/02/2013,1012016,10,RENT,Medium,103000,2,24000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,21,E,5,9.54,22725.15,10944.2,0,649.29,ulster
3288077,2013,01/02/2013,1042013,2,MORTGAGE,Medium,110000,2,10000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,8.9,A,1,6.07,10146.53,10000,0,317.54,Northern-Irl
3296952,2013,01/02/2013,1012016,3,MORTGAGE,Medium,125000,2,16800, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,17.27,C,3,19.54,14693.07,8031.83,0,419.97,leinster
3016699,2013,01/02/2013,1012016,10,MORTGAGE,Medium,150000,2,21000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,6.03,A,1,11.78,22368.81,20362.96,0,639.15,ulster
1681236,2013,01/02/2013,1012016,4,MORTGAGE,Low,50000,1,22250, 60 months,2,INDIVIDUAL,house,12,High,Bad Loan,21.98,E,5,27.12,20884.46,9633.61,0,614.27,munster
3221356,2013,01/02/2013,1012016,0.5,RENT,Low,88800,1,11625, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,6.03,A,1,0.88,12378.9,11269.1,0,353.82,ulster
3188562,2013,01/02/2013,1072015,1,RENT,Low,46000,1,16400, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.33,C,3,23.14,20136.36,16400,0,563.15,cannught
3239847,2013,01/02/2013,1062014,5,MORTGAGE,Low,90000,1,28000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,7.62,A,1,5.69,30298.10266,28000,0,872.52,cannught
3217720,2013,01/02/2013,1092013,9,OWN,Medium,180000,2,35000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.31,C,3,5.04,37914.49,35000,0,1218.61,ulster
3237295,2013,01/02/2013,1012016,5,RENT,Low,68142,1,9400, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,21.98,E,5,5.64,9082.24,4231.97,0,259.52,ulster
3217214,2013,01/02/2013,1122015,10,OWN,Low,38000,1,10000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.8,C,3,12.32,12608.86,10000,0,350.59,Northern-Irl
3236778,2013,01/01/2013,1012016,4,OWN,Low,36000,1,6000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.75,D,4,17.1,7467.12,5550.4,0,219.18,cannught
3056505,2013,01/02/2013,1012014,1,RENT,Low,24000,1,5800, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.77,D,4,17.05,6639.75,5800,0,209.02,ulster
3236278,2013,01/02/2013,1042014,6.05,RENT,Low,55641,1,5000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.09,B,2,10.24,5693.477827,5000,0,171.11,ulster
3235954,2013,01/02/2013,1112015,6,RENT,Low,87000,1,10850, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,15.8,C,3,9.4,12559.53,9725.53,0,380.39,cannught
3234869,2013,01/02/2013,1042015,6,RENT,Low,78600,1,10000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.09,B,2,9.16,12122.14989,10000,0,342.22,Northern-Irl
2905987,2013,01/01/2013,1122015,1,RENT,Low,53700,1,4000, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,19.05,D,4,19.26,4983.66,3710.41,0,146.73,ulster
3196553,2013,01/01/2013,1102013,10,MORTGAGE,Low,95000,1,20000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,6.62,A,1,17.91,20447.99,20000,0,614.08,cannught
3153489,2013,01/01/2013,1022014,0.5,RENT,Low,42000,1,18825, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,21,E,5,26.97,22843.43,18825,0,509.28,ulster
3151946,2013,01/02/2013,1012014,3,MORTGAGE,Low,65000,1,24000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,12.12,B,2,19.35,26348.14,24000,0,798.52,ulster
